"","ActivityLabel","SubjectId","ActivityName","Feature","mean"
"1909",1,29,"WALKING","tGravityAcc-mean()-Z",0.0955792142264151
"1910",1,29,"WALKING","tGravityAcc-std()-X",-0.978253538867925
"1911",1,29,"WALKING","tGravityAcc-std()-Y",-0.975272848113208
"1912",1,29,"WALKING","tGravityAcc-std()-Z",-0.945981437169811
"1913",1,29,"WALKING","tGravityAccMag-mean()",-0.0955213393716981
"1914",1,29,"WALKING","tGravityAccMag-std()",-0.262695063584906
"1915",1,30,"WALKING","fBodyAcc-mean()-X",-0.351402910907692
"1916",1,30,"WALKING","fBodyAcc-mean()-Y",-0.193856663907692
"1917",1,30,"WALKING","fBodyAcc-mean()-Z",-0.309558882615385
"1918",1,30,"WALKING","fBodyAcc-std()-X",-0.344928112461538
"1919",1,30,"WALKING","fBodyAcc-std()-Y",-0.215634315369231
"1920",1,30,"WALKING","fBodyAcc-std()-Z",-0.0931447617846154
"1921",1,30,"WALKING","fBodyAccJerk-mean()-X",-0.389595631107692
"1922",1,30,"WALKING","fBodyAccJerk-mean()-Y",-0.299525343907692
"1923",1,30,"WALKING","fBodyAccJerk-mean()-Z",-0.467030710153846
"1924",1,30,"WALKING","fBodyAccJerk-std()-X",-0.415135398
"1925",1,30,"WALKING","fBodyAccJerk-std()-Y",-0.289466095323077
"1926",1,30,"WALKING","fBodyAccJerk-std()-Z",-0.575410267076923
"1927",1,30,"WALKING","fBodyAccMag-mean()",-0.342363772923077
"1928",1,30,"WALKING","fBodyAccMag-std()",-0.469852794923077
"1929",1,30,"WALKING","fBodyBodyAccJerkMag-mean()",-0.347180134692308
"1930",1,30,"WALKING","fBodyBodyAccJerkMag-std()",-0.366537416615385
"1931",1,30,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.547621753230769
"1932",1,30,"WALKING","fBodyBodyGyroJerkMag-std()",-0.578580044615385
"1933",1,30,"WALKING","fBodyBodyGyroMag-mean()",-0.358344356
"1934",1,30,"WALKING","fBodyBodyGyroMag-std()",-0.331541740923077
"1935",1,30,"WALKING","fBodyGyro-mean()-X",-0.374440300461538
"1936",1,30,"WALKING","fBodyGyro-mean()-Y",-0.175900924040154
"1937",1,30,"WALKING","fBodyGyro-mean()-Z",-0.247350343692308
"1938",1,30,"WALKING","fBodyGyro-std()-X",-0.399032346
"1939",1,30,"WALKING","fBodyGyro-std()-Y",0.0955456046230769
"1940",1,30,"WALKING","fBodyGyro-std()-Z",-0.237941473615385
"1941",1,30,"WALKING","tBodyAcc-mean()-X",0.276406758
"1942",1,30,"WALKING","tBodyAcc-mean()-Y",-0.0175880385730769
"1943",1,30,"WALKING","tBodyAcc-mean()-Z",-0.0986247068969231
"1944",1,30,"WALKING","tBodyAcc-std()-X",-0.346394275230769
"1945",1,30,"WALKING","tBodyAcc-std()-Y",-0.173550021692308
"1946",1,30,"WALKING","tBodyAcc-std()-Z",-0.120476783907692
"1947",1,30,"WALKING","tBodyAccJerk-mean()-X",0.0688689970184615
"1948",1,30,"WALKING","tBodyAccJerk-mean()-Y",0.0219656545
"1949",1,30,"WALKING","tBodyAccJerk-mean()-Z",-0.00739534236
"1950",1,30,"WALKING","tBodyAccJerk-std()-X",-0.374400941384615
"1951",1,30,"WALKING","tBodyAccJerk-std()-Y",-0.270709274446154
"1952",1,30,"WALKING","tBodyAccJerk-std()-Z",-0.521351855076923
"1953",1,30,"WALKING","tBodyAccJerkMag-mean()",-0.352111713846154
"1954",1,30,"WALKING","tBodyAccJerkMag-std()",-0.353751020923077
"1955",1,30,"WALKING","tBodyAccMag-mean()",-0.195140032969231
"1956",1,30,"WALKING","tBodyAccMag-std()",-0.359873411538462
"1957",1,30,"WALKING","tBodyGyro-mean()-X",-0.0459505355861538
"1958",1,30,"WALKING","tBodyGyro-mean()-Y",-0.0649170927338462
"1959",1,30,"WALKING","tBodyGyro-mean()-Z",0.0839568239261538
"1960",1,30,"WALKING","tBodyGyro-std()-X",-0.387920593846154
"1961",1,30,"WALKING","tBodyGyro-std()-Y",0.00600277892
"1962",1,30,"WALKING","tBodyGyro-std()-Z",-0.182569652430769
"1963",1,30,"WALKING","tBodyGyroJerk-mean()-X",-0.0873839917276923
"1964",1,30,"WALKING","tBodyGyroJerk-mean()-Y",-0.0617028868769231
"1965",1,30,"WALKING","tBodyGyroJerk-mean()-Z",-0.0446007229941538
"1966",1,30,"WALKING","tBodyGyroJerk-std()-X",-0.460345386153846
"1967",1,30,"WALKING","tBodyGyroJerk-std()-Y",-0.497621802307692
"1968",1,30,"WALKING","tBodyGyroJerk-std()-Z",-0.476208796153846
"1969",1,30,"WALKING","tBodyGyroJerkMag-mean()",-0.472068729846154
"1970",1,30,"WALKING","tBodyGyroJerkMag-std()",-0.546977272307692
"1971",1,30,"WALKING","tBodyGyroMag-mean()",-0.0229640797463077
"1972",1,30,"WALKING","tBodyGyroMag-std()",-0.266845731292308
"1973",1,30,"WALKING","tGravityAcc-mean()-X",0.965217551076923
"1974",1,30,"WALKING","tGravityAcc-mean()-Y",-0.157673823846154
"1975",1,30,"WALKING","tGravityAcc-mean()-Z",-0.00392556384476923
"1976",1,30,"WALKING","tGravityAcc-std()-X",-0.979752466923077
"1977",1,30,"WALKING","tGravityAcc-std()-Y",-0.970176562153846
"1978",1,30,"WALKING","tGravityAcc-std()-Z",-0.943958420615385
"1979",1,30,"WALKING","tGravityAccMag-mean()",-0.195140032969231
"1980",1,30,"WALKING","tGravityAccMag-std()",-0.359873411538462
"1981",2,1,"WALKING_UPSTAIRS","fBodyAcc-mean()-X",-0.404321784150943
"1982",2,1,"WALKING_UPSTAIRS","fBodyAcc-mean()-Y",-0.190976720811321
"1983",2,1,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.433349702075472
"1984",2,1,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.337428188679245
"1985",2,1,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.0217695106566038
"1986",2,1,"WALKING_UPSTAIRS","fBodyAcc-std()-Z",0.0859565543849057
"1987",2,1,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-X",-0.479875245660377
"1988",2,1,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Y",-0.41344458754717
"1989",2,1,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Z",-0.685474353962264
"1990",2,1,"WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.461907025849057
"1991",2,1,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.381777065283019
"1992",2,1,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.726040200754717
"1993",2,1,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.352395944716981
"1994",2,1,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.416260101509434
"1995",2,1,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.44265216245283
"1996",2,1,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.533059853773585
"1997",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.634665082075472
"1998",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.693930521509434
"1999",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.325961457396226
"2000",2,1,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.182985518264151
"2001",2,1,"WALKING_UPSTAIRS","fBodyGyro-mean()-X",-0.492611667924528
"2002",2,1,"WALKING_UPSTAIRS","fBodyGyro-mean()-Y",-0.319474609056604
"2003",2,1,"WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.453597213018868
"2004",2,1,"WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.565892490754717
"2005",2,1,"WALKING_UPSTAIRS","fBodyGyro-std()-Y",0.151538905566038
"2006",2,1,"WALKING_UPSTAIRS","fBodyGyro-std()-Z",-0.57170784
"2007",2,1,"WALKING_UPSTAIRS","tBodyAcc-mean()-X",0.255461689622641
"2008",2,1,"WALKING_UPSTAIRS","tBodyAcc-mean()-Y",-0.0239531492643396
"2009",2,1,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.0973020020943396
"2010",2,1,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.35470802509434
"2011",2,1,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.00232026501698113
"2012",2,1,"WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.0194792388471698
"2013",2,1,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-X",0.101372729922642
"2014",2,1,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0194863076188679
"2015",2,1,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",-0.0455625449113208
"2016",2,1,"WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.446843887735849
"2017",2,1,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.378274426037736
"2018",2,1,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Z",-0.706593530943396
"2019",2,1,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.466503446226415
"2020",2,1,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.478991622075472
"2021",2,1,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.129927630735849
"2022",2,1,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.324970929245283
"2023",2,1,"WALKING_UPSTAIRS","tBodyGyro-mean()-X",0.050549379754717
"2024",2,1,"WALKING_UPSTAIRS","tBodyGyro-mean()-Y",-0.166170015088679
"2025",2,1,"WALKING_UPSTAIRS","tBodyGyro-mean()-Z",0.0583595463981132
"2026",2,1,"WALKING_UPSTAIRS","tBodyGyro-std()-X",-0.544871104528302
"2027",2,1,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",0.00410518379811321
"2028",2,1,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.50716867490566
"2029",2,1,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.122232768011321
"2030",2,1,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0421485884509434
"2031",2,1,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0407125527654717
"2032",2,1,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.614786508490566
"2033",2,1,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.601696656226415
"2034",2,1,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.606332002264151
"2035",2,1,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.59488286509434
"2036",2,1,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.648553044339623
"2037",2,1,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.126735589969811
"2038",2,1,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.14861931805283
"2039",2,1,"WALKING_UPSTAIRS","tGravityAcc-mean()-X",0.89335109754717
"2040",2,1,"WALKING_UPSTAIRS","tGravityAcc-mean()-Y",-0.362153364339623
"2041",2,1,"WALKING_UPSTAIRS","tGravityAcc-mean()-Z",-0.075402939754717
"2042",2,1,"WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.956367027924528
"2043",2,1,"WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.952849233207547
"2044",2,1,"WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.912379410377358
"2045",2,1,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.129927630735849
"2046",2,1,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.324970929245283
"2047",2,2,"WALKING_UPSTAIRS","fBodyAcc-mean()-X",-0.266720933270833
"2048",2,2,"WALKING_UPSTAIRS","fBodyAcc-mean()-Y",0.00992445881854167
"2049",2,2,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.281001986202083
"2050",2,2,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.320582414375
"2051",2,2,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",0.0848802791083333
"2052",2,2,"WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.09454497643125
"2053",2,2,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-X",-0.258639439729167
"2054",2,2,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Y",-0.1878421317125
"2055",2,2,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Z",-0.522728063333333
"2056",2,2,"WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.365415441458333
"2057",2,2,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.243554146666667
"2058",2,2,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.625090981458333
"2059",2,2,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.14531853915625
"2060",2,2,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.36672824375
"2061",2,2,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.189511136902083
"2062",2,2,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.2604238389625
"2063",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.60079849625
"2064",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.621820202916667
"2065",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.450612184791667
"2066",2,2,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.438620401875
"2067",2,2,"WALKING_UPSTAIRS","fBodyGyro-mean()-X",-0.331643577458333
"2068",2,2,"WALKING_UPSTAIRS","fBodyGyro-mean()-Y",-0.488086123958333
"2069",2,2,"WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.248601122
"2070",2,2,"WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.476358845625
"2071",2,2,"WALKING_UPSTAIRS","fBodyGyro-std()-Y",-0.459758488958333
"2072",2,2,"WALKING_UPSTAIRS","fBodyGyro-std()-Z",-0.218072471479167
"2073",2,2,"WALKING_UPSTAIRS","tBodyAcc-mean()-X",0.247164790395833
"2074",2,2,"WALKING_UPSTAIRS","tBodyAcc-mean()-Y",-0.0214121132045833
"2075",2,2,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.152513899520833
"2076",2,2,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.304376406458333
"2077",2,2,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.108027279889583
"2078",2,2,"WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.112121021220833
"2079",2,2,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-X",0.0744507839572917
"2080",2,2,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",-0.00970985514333333
"2081",2,2,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",0.01948143925
"2082",2,2,"WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.276121886479167
"2083",2,2,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.185648954220833
"2084",2,2,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Z",-0.5737463525
"2085",2,2,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.321268911041667
"2086",2,2,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.21738939458125
"2087",2,2,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.107322679520833
"2088",2,2,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.205977045295833
"2089",2,2,"WALKING_UPSTAIRS","tBodyGyro-mean()-X",-0.0576912634583333
"2090",2,2,"WALKING_UPSTAIRS","tBodyGyro-mean()-Y",-0.0320883097395833
"2091",2,2,"WALKING_UPSTAIRS","tBodyGyro-mean()-Z",0.0688374021666667
"2092",2,2,"WALKING_UPSTAIRS","tBodyGyro-std()-X",-0.439253058958333
"2093",2,2,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.466298336666667
"2094",2,2,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.163995791679167
"2095",2,2,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.0828858001333333
"2096",2,2,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0424053708458333
"2097",2,2,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0445157481625
"2098",2,2,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.464854363125
"2099",2,2,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.645491337708333
"2100",2,2,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.467595961041667
"2101",2,2,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.572816438541667
"2102",2,2,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.597291719166667
"2103",2,2,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.219713472958333
"2104",2,2,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.377532167604167
"2105",2,2,"WALKING_UPSTAIRS","tGravityAcc-mean()-X",0.790717418541667
"2106",2,2,"WALKING_UPSTAIRS","tGravityAcc-mean()-Y",-0.416214890416667
"2107",2,2,"WALKING_UPSTAIRS","tGravityAcc-mean()-Z",0.231423933879167
"2108",2,2,"WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.934407739791667
"2109",2,2,"WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.92376745375
"2110",2,2,"WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.878004056875
"2111",2,2,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.107322679520833
"2112",2,2,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.205977045295833
"2113",2,3,"WALKING_UPSTAIRS","fBodyAcc-mean()-X",-0.392004211474576
"2114",2,3,"WALKING_UPSTAIRS","fBodyAcc-mean()-Y",-0.0788094156644068
"2115",2,3,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.504494528474576
"2116",2,3,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.285333024050847
"2117",2,3,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.00803987529661017
"2118",2,3,"WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.350797226271186
"2119",2,3,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-X",-0.478434306271186
"2120",2,3,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Y",-0.283772547471017
"2121",2,3,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Z",-0.677314534067797
"2122",2,3,"WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.486446509661017
"2123",2,3,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.268191523644068
"2124",2,3,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.738705863898305
"2125",2,3,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.315866079491525
"2126",2,3,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.447994369152542
"2127",2,3,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.412920898474576
"2128",2,3,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.48060920220339
"2129",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.716877778644068
"2130",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.740033436271186
"2131",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.514211583728814
"2132",2,3,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.445181802430508
"2133",2,3,"WALKING_UPSTAIRS","fBodyGyro-mean()-X",-0.378216681762712
"2134",2,3,"WALKING_UPSTAIRS","fBodyGyro-mean()-Y",-0.637293508305085
"2135",2,3,"WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.431503361525424
"2136",2,3,"WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.484820991355932
"2137",2,3,"WALKING_UPSTAIRS","fBodyGyro-std()-Y",-0.556045947118644
"2138",2,3,"WALKING_UPSTAIRS","fBodyGyro-std()-Z",-0.561097649661017
"2139",2,3,"WALKING_UPSTAIRS","tBodyAcc-mean()-X",0.260819873067797
"2140",2,3,"WALKING_UPSTAIRS","tBodyAcc-mean()-Y",-0.0324109410555932
"2141",2,3,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.110064863437288
"2142",2,3,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.313123437627119
"2143",2,3,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",0.0116280813372881
"2144",2,3,"WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.369754604067797
"2145",2,3,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-X",0.0426880986186441
"2146",2,3,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0397249270484746
"2147",2,3,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",0.0208205538101695
"2148",2,3,"WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.458364616949153
"2149",2,3,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.251680364540678
"2150",2,3,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Z",-0.708551711864407
"2151",2,3,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.436901159491525
"2152",2,3,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.439020591694915
"2153",2,3,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.184014895
"2154",2,3,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.333597432542373
"2155",2,3,"WALKING_UPSTAIRS","tBodyGyro-mean()-X",0.0721980309322034
"2156",2,3,"WALKING_UPSTAIRS","tBodyGyro-mean()-Y",-0.139275405637288
"2157",2,3,"WALKING_UPSTAIRS","tBodyGyro-mean()-Z",0.0215603697
"2158",2,3,"WALKING_UPSTAIRS","tBodyGyro-std()-X",-0.456039262525424
"2159",2,3,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.582742845932203
"2160",2,3,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.492327305084746
"2161",2,3,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.115510569491525
"2162",2,3,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0400372510491525
"2163",2,3,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0498180874305085
"2164",2,3,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.507270757966102
"2165",2,3,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.775774143389831
"2166",2,3,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.573433947627119
"2167",2,3,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.658861401355932
"2168",2,3,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.718028040338983
"2169",2,3,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.347321812220339
"2170",2,3,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.408886653186441
"2171",2,3,"WALKING_UPSTAIRS","tGravityAcc-mean()-X",0.883533436101695
"2172",2,3,"WALKING_UPSTAIRS","tGravityAcc-mean()-Y",-0.382851153728814
"2173",2,3,"WALKING_UPSTAIRS","tGravityAcc-mean()-Z",-0.162943955254237
"2174",2,3,"WALKING_UPSTAIRS","tGravityAcc-std()-X",-0.944040819322034
"2175",2,3,"WALKING_UPSTAIRS","tGravityAcc-std()-Y",-0.909825953898305
"2176",2,3,"WALKING_UPSTAIRS","tGravityAcc-std()-Z",-0.909469675084746
"2177",2,3,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.184014895
"2178",2,3,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.333597432542373
"2179",2,4,"WALKING_UPSTAIRS","fBodyAcc-mean()-X",-0.294488270365385
"2180",2,4,"WALKING_UPSTAIRS","fBodyAcc-mean()-Y",-0.117109161492308
"2181",2,4,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.524655722692308
"2182",2,4,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.173217219014423
"2183",2,4,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.101434446040385
"2184",2,4,"WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.345109817692308
"2185",2,4,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-X",-0.418304647307692
"2186",2,4,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Y",-0.297805187243462
"2187",2,4,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Z",-0.690106934230769
"2188",2,4,"WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.396762584807692
"2189",2,4,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.314525030788462
"2190",2,4,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.762772175
"2191",2,4,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.276825498230769
"2192",2,4,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.301005898461538
"2193",2,4,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.397406285
"2194",2,4,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.497324087307692
"2195",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.740749226346154
"2196",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.794209483076923
"2197",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.575794072115385
"2198",2,4,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.552489628846154
"2199",2,4,"WALKING_UPSTAIRS","fBodyGyro-mean()-X",-0.3710689925
"2200",2,4,"WALKING_UPSTAIRS","fBodyGyro-mean()-Y",-0.684310201538462
"2201",2,4,"WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.350765737115385
"2202",2,4,"WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.483548693461538
"2203",2,4,"WALKING_UPSTAIRS","fBodyGyro-std()-Y",-0.489824279230769
"2204",2,4,"WALKING_UPSTAIRS","fBodyGyro-std()-Z",-0.424533512307692
"2205",2,4,"WALKING_UPSTAIRS","tBodyAcc-mean()-X",0.270876696730769
"2206",2,4,"WALKING_UPSTAIRS","tBodyAcc-mean()-Y",-0.0319804295729615
"2207",2,4,"WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.114219455519231
"2208",2,4,"WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.204933042903846
"2209",2,4,"WALKING_UPSTAIRS","tBodyAcc-std()-Y",-0.0666899105180769
"2210",2,4,"WALKING_UPSTAIRS","tBodyAcc-std()-Z",-0.372137777692308
"2211",2,4,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-X",0.0560971909634615
"2212",2,4,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Y",0.0234018993153846
"2213",2,4,"WALKING_UPSTAIRS","tBodyAccJerk-mean()-Z",0.00340280836730769
"2214",2,4,"WALKING_UPSTAIRS","tBodyAccJerk-std()-X",-0.380488027307692
"2215",2,4,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Y",-0.281543175326923
"2216",2,4,"WALKING_UPSTAIRS","tBodyAccJerk-std()-Z",-0.726495311923077
"2217",2,4,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.400922254807692
"2218",2,4,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.437261477884615
